CodigoSucursal,CodigoFuerza,CodigoModoAtencion,CodigoRuta,CodigoCliente,FechaDesde,FechaHasta
1,1,PRE,96,12133,2001/01/01,31/12/8999
1,1,PRE,111,12137,2001/01/01,31/12/8999
1,1,PRE,118,12138,2001/01/01,31/12/8999
1,1,PRE,96,12141,2001/01/01,31/12/8999
1,1,PRE,94,12142,2001/01/01,31/12/8999
1,1,PRE,94,12143,2001/01/01,31/12/8999
1,1,PRE,110,12147,2001/01/01,31/12/8999
1,1,PRE,118,12148,2001/01/01,31/12/8999
1,1,PRE,87,12151,2001/01/01,31/12/8999
1,1,PRE,100,12158,2001/01/01,31/12/8999
1,1,PRE,28,12162,2001/01/01,31/12/8999
1,1,PRE,96,12165,2001/01/01,31/12/8999
1,1,PRE,96,12166,2001/01/01,31/12/8999
1,1,PRE,96,12167,2001/01/01,31/12/8999
1,1,PRE,88,12170,2001/01/01,31/12/8999
1,1,PRE,110,12171,2001/01/01,31/12/8999
1,1,PRE,120,12172,2001/01/01,31/12/8999
1,1,PRE,96,12174,2001/01/01,31/12/8999
1,1,PRE,120,12176,2001/01/01,31/12/8999
1,1,PRE,94,12177,2001/01/01,31/12/8999
1,1,PRE,96,12178,2001/01/01,31/12/8999
1,1,PRE,95,12179,2001/01/01,31/12/8999
1,1,PRE,107,12181,2001/01/01,31/12/8999
1,1,PRE,94,12182,2001/01/01,31/12/8999
1,1,PRE,95,12183,2001/01/01,31/12/8999
1,1,PRE,107,12186,2001/01/01,31/12/8999
1,1,PRE,119,12191,2001/01/01,31/12/8999
1,1,PRE,120,12194,2001/01/01,31/12/8999
1,1,PRE,111,12195,2001/01/01,31/12/8999
1,1,PRE,94,12197,2001/01/01,31/12/8999
1,1,PRE,111,12198,2001/01/01,31/12/8999
1,1,PRE,94,12199,2001/01/01,31/12/8999
1,1,PRE,96,12200,2001/01/01,31/12/8999
1,1,PRE,91,12201,2001/01/01,31/12/8999
1,1,PRE,91,12206,2001/01/01,31/12/8999
1,1,PRE,87,12208,2001/01/01,31/12/8999
1,1,PRE,113,12209,2001/01/01,31/12/8999
1,1,PRE,94,12211,2001/01/01,31/12/8999
1,1,PRE,90,12214,2001/01/01,31/12/8999
1,1,PRE,90,12215,2001/01/01,31/12/8999
1,1,PRE,110,12216,2001/01/01,31/12/8999
1,1,PRE,28,12218,2001/01/01,31/12/8999
1,1,PRE,28,12220,2001/01/01,31/12/8999
1,1,PRE,107,12225,2001/01/01,31/12/8999
1,1,PRE,96,12226,2001/01/01,31/12/8999
1,1,PRE,96,12228,2001/01/01,31/12/8999
1,1,PRE,87,12230,2001/01/01,31/12/8999
1,1,PRE,102,12231,2001/01/01,31/12/8999
1,1,PRE,102,12235,2001/01/01,31/12/8999
1,1,PRE,90,12238,2001/01/01,31/12/8999
1,1,PRE,118,12245,2001/01/01,31/12/8999
1,1,PRE,118,12248,2001/01/01,31/12/8999
1,1,PRE,102,12249,2001/01/01,31/12/8999
1,1,PRE,113,12252,2001/01/01,31/12/8999
1,1,PRE,95,12253,2001/01/01,31/12/8999
1,1,PRE,95,12254,2001/01/01,31/12/8999
1,1,PRE,120,12255,2001/01/01,31/12/8999
1,1,PRE,88,12261,2001/01/01,31/12/8999
1,1,PRE,102,12263,2001/01/01,31/12/8999
1,1,PRE,117,12269,2001/01/01,31/12/8999
1,1,PRE,91,12270,2001/01/01,31/12/8999
1,1,PRE,96,12273,2001/01/01,31/12/8999
1,1,PRE,96,12274,2001/01/01,31/12/8999
1,1,PRE,110,12276,2001/01/01,31/12/8999
1,1,PRE,119,12279,2001/01/01,31/12/8999
1,1,PRE,102,12283,2001/01/01,31/12/8999
1,1,PRE,120,12284,2001/01/01,31/12/8999
1,1,PRE,91,12285,2001/01/01,31/12/8999
1,1,PRE,88,12287,2001/01/01,31/12/8999
1,1,PRE,111,12288,2001/01/01,31/12/8999
1,1,PRE,28,12290,2001/01/01,31/12/8999
1,1,PRE,91,12293,2001/01/01,31/12/8999
1,1,PRE,95,12294,2001/01/01,31/12/8999
1,1,PRE,110,12295,2001/01/01,31/12/8999
1,1,PRE,100,12296,2001/01/01,31/12/8999
1,1,PRE,90,12297,2001/01/01,31/12/8999
1,1,PRE,88,12298,2001/01/01,31/12/8999
1,1,PRE,96,12299,2001/01/01,31/12/8999
1,1,PRE,100,12301,2001/01/01,31/12/8999
1,1,PRE,88,12303,2001/01/01,31/12/8999
1,1,PRE,87,12305,2001/01/01,31/12/8999
1,1,PRE,73,12311,2001/01/01,31/12/8999
1,1,PRE,118,12313,2001/01/01,31/12/8999
1,1,PRE,120,12314,2001/01/01,31/12/8999
1,1,PRE,73,12315,2001/01/01,31/12/8999
1,1,PRE,102,12317,2001/01/01,31/12/8999
1,1,PRE,94,12322,2001/01/01,31/12/8999
1,1,PRE,100,12325,2001/01/01,31/12/8999
1,1,PRE,100,12326,2001/01/01,31/12/8999
1,1,PRE,107,12327,2001/01/01,31/12/8999
1,1,PRE,111,12328,2001/01/01,31/12/8999
1,1,PRE,91,12330,2001/01/01,31/12/8999
1,1,PRE,118,12331,2001/01/01,31/12/8999
1,1,PRE,111,12332,2001/01/01,31/12/8999
1,1,PRE,87,12334,2001/01/01,31/12/8999
1,1,PRE,94,12335,2001/01/01,31/12/8999
1,1,PRE,110,12336,2001/01/01,31/12/8999
1,1,PRE,111,12339,2001/01/01,31/12/8999
1,1,PRE,111,12340,2001/01/01,31/12/8999
1,1,PRE,73,12341,2001/01/01,31/12/8999
1,1,PRE,28,12342,2001/01/01,31/12/8999
1,1,PRE,120,12348,2001/01/01,31/12/8999
1,1,PRE,100,12350,2001/01/01,31/12/8999
1,1,PRE,73,12351,2001/01/01,31/12/8999
1,1,PRE,120,12352,2001/01/01,31/12/8999
1,1,PRE,113,12356,2001/01/01,31/12/8999
1,1,PRE,87,12360,2001/01/01,31/12/8999
1,1,PRE,102,12361,2001/01/01,31/12/8999
1,1,PRE,107,12365,2001/01/01,31/12/8999
1,1,PRE,96,12367,2001/01/01,31/12/8999
1,1,PRE,96,12368,2001/01/01,31/12/8999
1,1,PRE,119,12371,2001/01/01,31/12/8999
1,1,PRE,111,12373,2001/01/01,31/12/8999
1,1,PRE,110,12376,2001/01/01,31/12/8999
1,1,PRE,118,12379,2001/01/01,31/12/8999
1,1,PRE,95,12380,2001/01/01,31/12/8999
1,1,PRE,95,12384,2001/01/01,31/12/8999
1,1,PRE,119,12385,2001/01/01,31/12/8999
1,1,PRE,96,12386,2001/01/01,31/12/8999
1,1,PRE,96,12387,2001/01/01,31/12/8999
1,1,PRE,91,12388,2001/01/01,31/12/8999
1,1,PRE,87,12389,2001/01/01,31/12/8999
1,1,PRE,111,12390,2001/01/01,31/12/8999
1,1,PRE,90,12391,2001/01/01,31/12/8999
1,1,PRE,120,12392,2001/01/01,31/12/8999
1,1,PRE,120,12394,2001/01/01,31/12/8999
1,1,PRE,111,12395,2001/01/01,31/12/8999
1,1,PRE,110,12396,2001/01/01,31/12/8999
1,1,PRE,73,12397,2001/01/01,31/12/8999
1,1,PRE,88,12398,2001/01/01,31/12/8999
1,1,PRE,120,12399,2001/01/01,31/12/8999
1,1,PRE,87,12401,2001/01/01,31/12/8999
1,1,PRE,107,12402,2001/01/01,31/12/8999
1,1,PRE,107,12403,2001/01/01,31/12/8999
1,1,PRE,94,12404,2001/01/01,31/12/8999
1,1,PRE,96,12405,2001/01/01,31/12/8999
1,1,PRE,95,12406,2001/01/01,31/12/8999
1,1,PRE,100,12407,2001/01/01,31/12/8999
1,1,PRE,95,12410,2001/01/01,31/12/8999
1,1,PRE,73,12411,2001/01/01,31/12/8999
1,1,PRE,119,12413,2001/01/01,31/12/8999
1,1,PRE,96,12416,2001/01/01,31/12/8999
1,1,PRE,95,12418,2001/01/01,31/12/8999
1,1,PRE,117,12419,2001/01/01,31/12/8999
1,1,PRE,102,12421,2001/01/01,31/12/8999
1,1,PRE,95,12423,2001/01/01,31/12/8999
1,1,PRE,107,12426,2001/01/01,31/12/8999
1,1,PRE,90,12427,2001/01/01,31/12/8999
1,1,PRE,91,12428,2001/01/01,31/12/8999
1,1,PRE,118,12431,2001/01/01,31/12/8999
1,1,PRE,91,12434,2001/01/01,31/12/8999
1,1,PRE,111,12435,2001/01/01,31/12/8999
1,1,PRE,96,12436,2001/01/01,31/12/8999
1,1,PRE,119,12438,2001/01/01,31/12/8999
1,1,PRE,110,12439,2001/01/01,31/12/8999
1,1,PRE,28,12441,2001/01/01,31/12/8999
1,1,PRE,88,12442,2001/01/01,31/12/8999
1,1,PRE,94,12443,2001/01/01,31/12/8999
1,1,PRE,91,12445,2001/01/01,31/12/8999
1,1,PRE,95,12448,2001/01/01,31/12/8999
1,1,PRE,90,12449,2001/01/01,31/12/8999
1,1,PRE,107,12450,2001/01/01,31/12/8999
1,1,PRE,28,12451,2001/01/01,31/12/8999
1,1,PRE,28,12452,2001/01/01,31/12/8999
1,1,PRE,87,12453,2001/01/01,31/12/8999
1,1,PRE,73,12455,2001/01/01,31/12/8999
1,1,PRE,96,12456,2001/01/01,31/12/8999
1,1,PRE,95,12457,2001/01/01,31/12/8999
1,1,PRE,95,12459,2001/01/01,31/12/8999
1,1,PRE,95,12462,2001/01/01,31/12/8999
1,1,PRE,95,12465,2001/01/01,31/12/8999
1,1,PRE,94,12467,2001/01/01,31/12/8999
1,1,PRE,111,12468,2001/01/01,31/12/8999
1,1,PRE,96,12469,2001/01/01,31/12/8999
1,1,PRE,107,12470,2001/01/01,31/12/8999
1,1,PRE,118,12471,2001/01/01,31/12/8999
1,1,PRE,119,12472,2001/01/01,31/12/8999
1,1,PRE,119,12473,2001/01/01,31/12/8999
1,1,PRE,111,12476,2001/01/01,31/12/8999
1,1,PRE,119,12478,2001/01/01,31/12/8999
1,1,PRE,119,12479,2001/01/01,31/12/8999
1,1,PRE,119,12482,2001/01/01,31/12/8999
1,1,PRE,90,12483,2001/01/01,31/12/8999
1,1,PRE,87,12484,2001/01/01,31/12/8999
1,1,PRE,113,12485,2001/01/01,31/12/8999
1,1,PRE,102,12486,2001/01/01,31/12/8999
1,1,PRE,28,12487,2001/01/01,31/12/8999
1,1,PRE,118,12493,2001/01/01,31/12/8999
1,1,PRE,113,12495,2001/01/01,31/12/8999
1,1,PRE,96,12498,2001/01/01,31/12/8999
1,1,PRE,119,12499,2001/01/01,31/12/8999
1,1,PRE,28,12500,2001/01/01,31/12/8999
1,1,PRE,28,12501,2001/01/01,31/12/8999
1,1,PRE,111,12504,2001/01/01,31/12/8999
1,1,PRE,110,12506,2001/01/01,31/12/8999
1,1,PRE,96,12507,2001/01/01,31/12/8999
1,1,PRE,73,12508,2001/01/01,31/12/8999
1,1,PRE,94,12509,2001/01/01,31/12/8999
1,1,PRE,119,12510,2001/01/01,31/12/8999
1,1,PRE,118,12511,2001/01/01,31/12/8999
1,1,PRE,107,12513,2001/01/01,31/12/8999
1,1,PRE,119,12515,2001/01/01,31/12/8999
1,1,PRE,119,12518,2001/01/01,31/12/8999
1,1,PRE,119,12521,2001/01/01,31/12/8999
1,1,PRE,90,12528,2001/01/01,31/12/8999
1,1,PRE,28,12530,2001/01/01,31/12/8999
1,1,PRE,102,12531,2001/01/01,31/12/8999
1,1,PRE,94,12532,2001/01/01,31/12/8999
1,1,PRE,118,12535,2001/01/01,31/12/8999
1,1,PRE,113,12537,2001/01/01,31/12/8999
1,1,PRE,119,12539,2001/01/01,31/12/8999
1,1,PRE,87,12542,2001/01/01,31/12/8999
1,1,PRE,102,12543,2001/01/01,31/12/8999
1,1,PRE,88,12544,2001/01/01,31/12/8999
1,1,PRE,28,12545,2001/01/01,31/12/8999
1,1,PRE,95,12546,2001/01/01,31/12/8999
1,1,PRE,94,12547,2001/01/01,31/12/8999
1,1,PRE,28,12549,2001/01/01,31/12/8999
1,1,PRE,73,12550,2001/01/01,31/12/8999
1,1,PRE,90,12551,2001/01/01,31/12/8999
1,1,PRE,87,12555,2001/01/01,31/12/8999
1,1,PRE,96,12556,2001/01/01,31/12/8999
1,1,PRE,107,12557,2001/01/01,31/12/8999
1,1,PRE,90,12558,2001/01/01,31/12/8999
1,1,PRE,100,12560,2001/01/01,31/12/8999
1,1,PRE,118,12562,2001/01/01,31/12/8999
1,1,PRE,96,12564,2001/01/01,31/12/8999
1,1,PRE,110,12565,2001/01/01,31/12/8999
1,1,PRE,88,12571,2001/01/01,31/12/8999
1,1,PRE,119,12572,2001/01/01,31/12/8999
1,1,PRE,107,12575,2001/01/01,31/12/8999
1,1,PRE,88,12576,2001/01/01,31/12/8999
1,1,PRE,88,12578,2001/01/01,31/12/8999
1,1,PRE,91,12579,2001/01/01,31/12/8999
1,1,PRE,107,12585,2001/01/01,31/12/8999
1,1,PRE,119,12586,2001/01/01,31/12/8999
1,1,PRE,90,12588,2001/01/01,31/12/8999
1,1,PRE,107,12592,2001/01/01,31/12/8999
1,1,PRE,110,12593,2001/01/01,31/12/8999
1,1,PRE,111,12596,2001/01/01,31/12/8999
1,1,PRE,110,12597,2001/01/01,31/12/8999
1,1,PRE,96,12598,2001/01/01,31/12/8999
1,1,PRE,100,12599,2001/01/01,31/12/8999
1,1,PRE,28,12606,2001/01/01,31/12/8999
1,1,PRE,111,12607,2001/01/01,31/12/8999
1,1,PRE,73,12609,2001/01/01,31/12/8999
1,1,PRE,91,12610,2001/01/01,31/12/8999
1,1,PRE,100,12611,2001/01/01,31/12/8999
1,1,PRE,96,12614,2001/01/01,31/12/8999
1,1,PRE,107,12615,2001/01/01,31/12/8999
1,1,PRE,96,12616,2001/01/01,31/12/8999
1,1,PRE,111,12620,2001/01/01,31/12/8999
1,1,PRE,91,12621,2001/01/01,31/12/8999
1,1,PRE,113,12622,2001/01/01,31/12/8999
1,1,PRE,113,12624,2001/01/01,31/12/8999
1,1,PRE,113,12625,2001/01/01,31/12/8999
1,1,PRE,87,12627,2001/01/01,31/12/8999
1,1,PRE,43,12632,2001/01/01,31/12/8999
1,1,PRE,95,12634,2001/01/01,31/12/8999
1,1,PRE,117,12635,2001/01/01,31/12/8999
1,1,PRE,90,12641,2001/01/01,31/12/8999
1,1,PRE,43,12642,2001/01/01,31/12/8999
1,1,PRE,43,12643,2001/01/01,31/12/8999
1,1,PRE,96,12644,2001/01/01,31/12/8999
1,1,PRE,118,12645,2001/01/01,31/12/8999
1,1,PRE,73,12646,2001/01/01,31/12/8999
1,1,PRE,120,12648,2001/01/01,31/12/8999
1,1,PRE,110,12650,2001/01/01,31/12/8999
1,1,PRE,111,12651,2001/01/01,31/12/8999
1,1,PRE,95,12653,2001/01/01,31/12/8999
1,1,PRE,95,12654,2001/01/01,31/12/8999
1,1,PRE,120,12655,2001/01/01,31/12/8999
1,1,PRE,111,12656,2001/01/01,31/12/8999
1,1,PRE,95,12657,2001/01/01,31/12/8999
1,1,PRE,88,12658,2001/01/01,31/12/8999
1,1,PRE,111,12661,2001/01/01,31/12/8999
1,1,PRE,118,12662,2001/01/01,31/12/8999
1,1,PRE,118,12663,2001/01/01,31/12/8999
1,1,PRE,28,12664,2001/01/01,31/12/8999
1,1,PRE,119,12665,2001/01/01,31/12/8999
1,1,PRE,113,12666,2001/01/01,31/12/8999
1,1,PRE,110,12667,2001/01/01,31/12/8999
1,1,PRE,43,12669,2001/01/01,31/12/8999
1,1,PRE,118,12672,2001/01/01,31/12/8999
1,1,PRE,90,12676,2001/01/01,31/12/8999
1,1,PRE,118,12677,2001/01/01,31/12/8999
1,1,PRE,89,12678,2001/01/01,31/12/8999
1,1,PRE,28,12679,2001/01/01,31/12/8999
1,1,PRE,73,12681,2001/01/01,31/12/8999
1,1,PRE,119,12682,2001/01/01,31/12/8999
1,1,PRE,119,12687,2001/01/01,31/12/8999
1,1,PRE,111,12693,2001/01/01,31/12/8999
1,1,PRE,111,12694,2001/01/01,31/12/8999
1,1,PRE,28,12697,2001/01/01,31/12/8999
1,1,PRE,95,12698,2001/01/01,31/12/8999
1,1,PRE,90,12703,2001/01/01,31/12/8999
1,1,PRE,43,12705,2001/01/01,31/12/8999
1,1,PRE,43,12706,2001/01/01,31/12/8999
1,1,PRE,43,12707,2001/01/01,31/12/8999
1,1,PRE,110,12708,2001/01/01,31/12/8999
1,1,PRE,94,12712,2001/01/01,31/12/8999
1,1,PRE,94,12714,2001/01/01,31/12/8999
1,1,PRE,28,12716,2001/01/01,31/12/8999
1,1,PRE,118,12717,2001/01/01,31/12/8999
1,1,PRE,73,12723,2001/01/01,31/12/8999
1,1,PRE,110,12724,2001/01/01,31/12/8999
1,1,PRE,95,12725,2001/01/01,31/12/8999
1,1,PRE,88,12726,2001/01/01,31/12/8999
1,1,PRE,100,12727,2001/01/01,31/12/8999
1,1,PRE,107,12728,2001/01/01,31/12/8999
1,1,PRE,118,12730,2001/01/01,31/12/8999
1,1,PRE,90,12733,2001/01/01,31/12/8999
1,1,PRE,90,12735,2001/01/01,31/12/8999
1,1,PRE,43,12737,2001/01/01,31/12/8999
1,1,PRE,102,12741,2001/01/01,31/12/8999
1,1,PRE,113,12742,2001/01/01,31/12/8999
1,1,PRE,117,12743,2001/01/01,31/12/8999
1,1,PRE,95,12745,2001/01/01,31/12/8999
1,1,PRE,111,12746,2001/01/01,31/12/8999
1,1,PRE,107,12747,2001/01/01,31/12/8999
1,1,PRE,90,12748,2001/01/01,31/12/8999
1,1,PRE,110,12750,2001/01/01,31/12/8999
1,1,PRE,113,12751,2001/01/01,31/12/8999
1,1,PRE,110,12753,2001/01/01,31/12/8999
1,1,PRE,110,12754,2001/01/01,31/12/8999
1,1,PRE,102,12756,2001/01/01,31/12/8999
1,1,PRE,100,12757,2001/01/01,31/12/8999
1,1,PRE,91,12758,2001/01/01,31/12/8999
1,1,PRE,95,12759,2001/01/01,31/12/8999
1,1,PRE,111,12760,2001/01/01,31/12/8999
1,1,PRE,28,12761,2001/01/01,31/12/8999
1,1,PRE,113,12762,2001/01/01,31/12/8999
1,1,PRE,113,12764,2001/01/01,31/12/8999
1,1,PRE,113,12765,2001/01/01,31/12/8999
1,1,PRE,96,12766,2001/01/01,31/12/8999
1,1,PRE,119,12767,2001/01/01,31/12/8999
1,1,PRE,100,12769,2001/01/01,31/12/8999
1,1,PRE,102,12770,2001/01/01,31/12/8999
1,1,PRE,119,12771,2001/01/01,31/12/8999
1,1,PRE,96,12774,2001/01/01,31/12/8999
1,1,PRE,88,12775,2001/01/01,31/12/8999
1,1,PRE,110,12776,2001/01/01,31/12/8999
1,1,PRE,111,12777,2001/01/01,31/12/8999
1,1,PRE,102,12778,2001/01/01,31/12/8999
1,1,PRE,88,12781,2001/01/01,31/12/8999
1,1,PRE,96,12783,2001/01/01,31/12/8999
1,1,PRE,110,12784,2001/01/01,31/12/8999
1,1,PRE,120,12785,2001/01/01,31/12/8999
1,1,PRE,73,12786,2001/01/01,31/12/8999
1,1,PRE,110,12787,2001/01/01,31/12/8999
1,1,PRE,89,12788,2001/01/01,31/12/8999
1,1,PRE,28,12791,2001/01/01,31/12/8999
1,1,PRE,87,12793,2001/01/01,31/12/8999
1,1,PRE,102,12794,2001/01/01,31/12/8999
1,1,PRE,111,12795,2001/01/01,31/12/8999
1,1,PRE,28,12797,2001/01/01,31/12/8999
1,1,PRE,111,12799,2001/01/01,31/12/8999
1,1,PRE,113,12800,2001/01/01,31/12/8999
1,1,PRE,111,12801,2001/01/01,31/12/8999
1,1,PRE,111,12802,2001/01/01,31/12/8999
1,1,PRE,90,12803,2001/01/01,31/12/8999
1,1,PRE,111,12804,2001/01/01,31/12/8999
1,1,PRE,110,12805,2001/01/01,31/12/8999
1,1,PRE,110,12809,2001/01/01,31/12/8999
1,1,PRE,28,12810,2001/01/01,31/12/8999
1,1,PRE,119,12812,2001/01/01,31/12/8999
1,1,PRE,73,12813,2001/01/01,31/12/8999
1,1,PRE,88,12814,2001/01/01,31/12/8999
1,1,PRE,94,12815,2001/01/01,31/12/8999
1,1,PRE,96,12816,2001/01/01,31/12/8999
1,1,PRE,73,12817,2001/01/01,31/12/8999
1,1,PRE,89,12818,2001/01/01,31/12/8999
1,1,PRE,107,12820,2001/01/01,31/12/8999
1,1,PRE,90,12821,2001/01/01,31/12/8999
1,1,PRE,91,12822,2001/01/01,31/12/8999
1,1,PRE,100,12824,2001/01/01,31/12/8999
1,1,PRE,102,12825,2001/01/01,31/12/8999
1,1,PRE,117,12827,2001/01/01,31/12/8999
1,1,PRE,28,12828,2001/01/01,31/12/8999
1,1,PRE,73,12829,2001/01/01,31/12/8999
1,1,PRE,28,12832,2001/01/01,31/12/8999
1,1,PRE,113,12833,2001/01/01,31/12/8999
1,1,PRE,118,12835,2001/01/01,31/12/8999
1,1,PRE,90,12840,2001/01/01,31/12/8999
1,1,PRE,110,12841,2001/01/01,31/12/8999
1,1,PRE,102,12842,2001/01/01,31/12/8999
1,1,PRE,88,12844,2001/01/01,31/12/8999
1,1,PRE,94,12845,2001/01/01,31/12/8999
1,1,PRE,94,12847,2001/01/01,31/12/8999
1,1,PRE,102,12850,2001/01/01,31/12/8999
1,1,PRE,118,12851,2001/01/01,31/12/8999
1,1,PRE,90,12852,2001/01/01,31/12/8999
1,1,PRE,90,12854,2001/01/01,31/12/8999
1,1,PRE,102,12855,2001/01/01,31/12/8999
1,1,PRE,87,12856,2001/01/01,31/12/8999
1,1,PRE,43,12858,2001/01/01,31/12/8999
1,1,PRE,87,12859,2001/01/01,31/12/8999
1,1,PRE,94,12860,2001/01/01,31/12/8999
1,1,PRE,91,12861,2001/01/01,31/12/8999
1,1,PRE,111,12862,2001/01/01,31/12/8999
1,1,PRE,94,12864,2001/01/01,31/12/8999
1,1,PRE,73,12865,2001/01/01,31/12/8999
1,1,PRE,102,12869,2001/01/01,31/12/8999
1,1,PRE,95,12872,2001/01/01,31/12/8999
1,1,PRE,120,12873,2001/01/01,31/12/8999
1,1,PRE,28,12874,2001/01/01,31/12/8999
1,1,PRE,110,12875,2001/01/01,31/12/8999
1,1,PRE,89,12876,2001/01/01,31/12/8999
1,1,PRE,87,12877,2001/01/01,31/12/8999
1,1,PRE,28,12878,2001/01/01,31/12/8999
1,1,PRE,111,12881,2001/01/01,31/12/8999
1,1,PRE,95,12883,2001/01/01,31/12/8999
1,1,PRE,95,12884,2001/01/01,31/12/8999
1,1,PRE,102,12885,2001/01/01,31/12/8999
1,1,PRE,88,12890,2001/01/01,31/12/8999
1,1,PRE,88,12891,2001/01/01,31/12/8999
1,1,PRE,113,12892,2001/01/01,31/12/8999
1,1,PRE,95,12893,2001/01/01,31/12/8999
1,1,PRE,119,12897,2001/01/01,31/12/8999
1,1,PRE,110,12898,2001/01/01,31/12/8999
1,1,PRE,91,12900,2001/01/01,31/12/8999
1,1,PRE,102,12901,2001/01/01,31/12/8999
1,1,PRE,73,12903,2001/01/01,31/12/8999
1,1,PRE,107,12905,2001/01/01,31/12/8999
1,1,PRE,96,12907,2001/01/01,31/12/8999
1,1,PRE,102,12909,2001/01/01,31/12/8999
1,1,PRE,100,12910,2001/01/01,31/12/8999
1,1,PRE,95,12911,2001/01/01,31/12/8999
1,1,PRE,96,12912,2001/01/01,31/12/8999
1,1,PRE,88,12913,2001/01/01,31/12/8999
1,1,PRE,88,12915,2001/01/01,31/12/8999
1,1,PRE,28,12916,2001/01/01,31/12/8999
1,1,PRE,95,12917,2001/01/01,31/12/8999
1,1,PRE,95,12918,2001/01/01,31/12/8999
1,1,PRE,120,12920,2001/01/01,31/12/8999
1,1,PRE,73,12921,2001/01/01,31/12/8999
1,1,PRE,73,12922,2001/01/01,31/12/8999
1,1,PRE,90,12924,2001/01/01,31/12/8999
1,1,PRE,95,12925,2001/01/01,31/12/8999
1,1,PRE,110,12926,2001/01/01,31/12/8999
1,1,PRE,102,12928,2001/01/01,31/12/8999
1,1,PRE,95,12929,2001/01/01,31/12/8999
1,1,PRE,91,12930,2001/01/01,31/12/8999
1,1,PRE,90,12932,2001/01/01,31/12/8999
1,1,PRE,90,12933,2001/01/01,31/12/8999
1,1,PRE,113,12934,2001/01/01,31/12/8999
1,1,PRE,100,12935,2001/01/01,31/12/8999
1,1,PRE,28,12936,2001/01/01,31/12/8999
1,1,PRE,107,12938,2001/01/01,31/12/8999
1,1,PRE,107,12939,2001/01/01,31/12/8999
1,1,PRE,119,12943,2001/01/01,31/12/8999
1,1,PRE,118,12948,2001/01/01,31/12/8999
1,1,PRE,120,12949,2001/01/01,31/12/8999
1,1,PRE,113,12950,2001/01/01,31/12/8999
1,1,PRE,113,12951,2001/01/01,31/12/8999
1,1,PRE,113,12953,2001/01/01,31/12/8999
1,1,PRE,96,12955,2001/01/01,31/12/8999
1,1,PRE,107,12956,2001/01/01,31/12/8999
1,1,PRE,88,12957,2001/01/01,31/12/8999
1,1,PRE,107,12958,2001/01/01,31/12/8999
1,1,PRE,95,12961,2001/01/01,31/12/8999
1,1,PRE,113,12963,2001/01/01,31/12/8999
1,1,PRE,87,12964,2001/01/01,31/12/8999
1,1,PRE,120,12965,2001/01/01,31/12/8999
1,1,PRE,113,12966,2001/01/01,31/12/8999
1,1,PRE,95,12967,2001/01/01,31/12/8999
1,1,PRE,95,12968,2001/01/01,31/12/8999
1,1,PRE,87,12969,2001/01/01,31/12/8999
1,1,PRE,91,12970,2001/01/01,31/12/8999
1,1,PRE,96,12974,2001/01/01,31/12/8999
1,1,PRE,73,12976,2001/01/01,31/12/8999
1,1,PRE,28,12978,2001/01/01,31/12/8999
1,1,PRE,95,12979,2001/01/01,31/12/8999
1,1,PRE,73,12980,2001/01/01,31/12/8999
1,1,PRE,118,12981,2001/01/01,31/12/8999
1,1,PRE,87,12984,2001/01/01,31/12/8999
1,1,PRE,102,12985,2001/01/01,31/12/8999
1,1,PRE,87,12986,2001/01/01,31/12/8999
1,1,PRE,95,12990,2001/01/01,31/12/8999
1,1,PRE,105,12992,2001/01/01,31/12/8999
1,1,PRE,87,12993,2001/01/01,31/12/8999
1,1,PRE,111,12994,2001/01/01,31/12/8999
1,1,PRE,91,12996,2001/01/01,31/12/8999
1,1,PRE,120,12997,2001/01/01,31/12/8999
1,1,PRE,107,12998,2001/01/01,31/12/8999
1,1,PRE,96,13001,2001/01/01,31/12/8999
1,1,PRE,119,13002,2001/01/01,31/12/8999
1,1,PRE,100,13003,2001/01/01,31/12/8999
1,1,PRE,113,13004,2001/01/01,31/12/8999
1,1,PRE,100,13005,2001/01/01,31/12/8999
1,1,PRE,87,13008,2001/01/01,31/12/8999
1,1,PRE,119,13009,2001/01/01,31/12/8999
1,1,PRE,113,13011,2001/01/01,31/12/8999
1,1,PRE,87,13012,2001/01/01,31/12/8999
1,1,PRE,87,13013,2001/01/01,31/12/8999
1,1,PRE,113,13014,2001/01/01,31/12/8999
1,1,PRE,113,13017,2001/01/01,31/12/8999
1,1,PRE,95,13018,2001/01/01,31/12/8999
1,1,PRE,107,13020,2001/01/01,31/12/8999
1,1,PRE,120,13022,2001/01/01,31/12/8999
1,1,PRE,113,13024,2001/01/01,31/12/8999
1,1,PRE,119,13026,2001/01/01,31/12/8999
1,1,PRE,73,13028,2001/01/01,31/12/8999
1,1,PRE,28,13030,2001/01/01,31/12/8999
1,1,PRE,95,13032,2001/01/01,31/12/8999
1,1,PRE,88,13033,2001/01/01,31/12/8999
1,1,PRE,113,13035,2001/01/01,31/12/8999
1,1,PRE,95,13036,2001/01/01,31/12/8999
1,1,PRE,100,13037,2001/01/01,31/12/8999
1,1,PRE,100,13038,2001/01/01,31/12/8999
1,1,PRE,120,13041,2001/01/01,31/12/8999
1,1,PRE,94,13045,2001/01/01,31/12/8999
1,1,PRE,94,13046,2001/01/01,31/12/8999
1,1,PRE,96,13050,2001/01/01,31/12/8999
1,1,PRE,119,13051,2001/01/01,31/12/8999
1,1,PRE,94,13052,2001/01/01,31/12/8999
